id,name,type,sport_type,start_date_local,distance_km,moving_time_min,elapsed_time_min,total_elevation_gain_m,elev_high_m,elev_low_m,average_speed_kmh,max_speed_kmh,average_heartrate,max_heartrate,average_watts,max_watts,device_watts,suffer_score,calories,average_cadence,average_temp_c,workout_type,start_latlng,city,state,country,gear_id,trainer,commute,manual,has_heartrate,achievement_count,kudos_count,comment_count,athlete_count,pr_count,photos_count,total_photo_count,description,device_name,map_id
14080505492,"Suns out, guns (and gut) out",Run,Run,2025-04-04 14:04:41,7.69,42.4,42.45,68.0,88.8,50.2,10.88,14.98,162.6,173.0,286.5,443,True,93.0,480.0,82.3,18.5,0,"42.420111,-71.196145",,,,g20583632,False,False,False,True,2,7,0,1,1,0,0,"68 degrees, sports bra weather   Margaret Leibovic you gotta train in more layers",Garmin Forerunner 255S,a14080505492
14059864000,Lunch Run,Run,Run,2025-04-02 11:26:40,8.126,47.82,47.88,164.0,123.6,51.6,10.2,16.13,161.2,174.0,273.7,423,True,99.0,532.0,83.1,3.5,0,"42.42022,-71.19613",,,,g20583632,False,False,False,True,1,5,0,1,0,0,0,Whipple Hill. Much easier to find the summit going clockwise. Still confusing back there,Garmin Forerunner 255S,a14059864000
14054223645,Evening Dumbells,WeightTraining,WeightTraining,2025-04-01 20:00:00,0.0,53.08,53.08,0,0.0,0.0,0.0,0.0,87.7,161.0,,,,6.0,46.0,,,30,,,,,,True,False,False,True,0,5,0,1,0,1,1,Someone told me that the Garmin can auto-detect reps so I wanted to try it. It does indeed work and even tries to guess what kind of lift I was doing. It was medium successful and then it gave me this body map of muscles worked 🤔  I did not spend an hour lifting. It was more like 20 min interrupted by kid bedtime ,Garmin Forerunner 255S,a14054223645
14033397268,Afternoon Run,Run,Run,2025-03-30 14:28:27,10.178,52.85,53.48,59.0,30.6,10.0,11.56,16.42,163.4,177.0,295.7,437,True,120.0,613.0,84.2,5.2,,"42.416827,-71.153961",,,,g20583632,False,False,False,True,5,6,0,1,5,0,0,"Burning off the birthday party pizza. JK, that greasy, delicious mess is part of me for life",Garmin Forerunner 255S,a14033397268
14014333675,Afternoon Run,Run,Run,2025-03-28 16:19:31,7.344,40.27,40.37,94.0,94.8,52.0,10.94,14.83,163.4,177.0,290.5,428,True,93.0,463.0,83.0,13.0,,"42.420101,-71.196158",,,,g20583632,False,False,False,True,2,8,0,1,2,0,0,"Oof now the other kid is home sick. 🫠 Had to settle for a shorter run than planned again, partly due to a protracted argument with S about whether she could run with me:  ""what if you get tired?"" ""I will just walk"" ""How will you know where to go?"" ""I will follow you""  🥴  And eventually conceding that she could ""warm up"" with me. Well, that part is cute at least  ",Garmin Forerunner 255S,a14014333675
13996906186,West Farm quick one,Run,Run,2025-03-26 17:39:35,3.786,20.05,20.05,56.0,95.8,63.8,11.33,15.91,156.9,170.0,296.0,435,True,36.0,223.0,84.0,8.9,0,"42.42012,-71.196151",,,,g20583632,False,False,False,True,1,5,0,1,1,0,0,"M still home sick (on her bday!), snuck out for a short one while dinner was cooking ",Garmin Forerunner 255S,a13996906186
13983102306,Sick kid day,Hike,Hike,2025-03-25 10:11:32,1.755,32.55,37.4,28.0,98.0,83.6,3.24,5.54,91.8,118.0,,,,4.0,139.0,50.5,7.7,,"42.42037,-71.196362",,,,,False,False,False,True,0,5,0,1,0,0,0,A little meander with dog and child backpack,Garmin Forerunner 255S,a13983102306
13966203079,Temperatures Plummet,AlpineSki,AlpineSki,2025-03-23 09:42:08,9.242,58.5,173.33,251.2,958.8,423.2,9.48,41.4,93.7,137.0,,,,7.0,453.0,,23,,"44.92725,-72.522413",,,,,False,False,False,True,0,4,0,2,0,1,1,28 degrees colder than yesterday. Skied some laps with Joel and then grabbed the kids for a couple,Garmin Forerunner 255S,a13966203079
13957129060,Jay Peak Spring Riding,Snowboard,Snowboard,2025-03-22 09:36:45,19.1,93.33,281.83,88.4,1066.2,576.6,12.28,54.5,113.1,160.0,,,,21.0,927.0,,26,,"44.927371,-72.523048",,,,,False,False,False,True,0,12,0,2,0,2,2,Is this my first sunny day skiing in New England? Certainly the first sunny day at Jay.  Couple of sweaty tree runs and a bunch of cruising ,Garmin Forerunner 255S,a13957129060
13928048937,Lunch Run,Run,Run,2025-03-19 12:20:47,7.296,41.22,41.22,87.0,94.6,51.2,10.62,15.19,165.1,175.0,279.7,393,True,100.0,478.0,82.0,9.6,,"42.420163,-71.196179",,,,g20583632,False,False,False,True,1,6,0,1,0,0,0,Did not get enough sleep so I just didn't try very hard. But I don't see having many chances to run over the next few days,Garmin Forerunner 255S,a13928048937
13920201252,Afternoon Run,Run,Run,2025-03-18 15:46:43,6.498,34.58,34.58,70.0,102.2,66.2,11.28,15.98,162.0,172.0,296.1,438,True,74.0,398.0,82.1,9.5,0,"42.299082,-71.351916",,,,g20583636,False,False,False,True,2,5,0,1,0,0,0,That felt very chill I kinda wish I had gone another mile. But I *am* at work I guess,Garmin Forerunner 255S,a13920201252
13900584953,Basement dumbells,Workout,Workout,2025-03-16 12:03:32,0.0,20.37,20.37,0,0.0,0.0,0.0,0.0,106.4,160.0,,,,3.0,114.0,,,,,,,,,True,False,False,True,0,4,0,1,0,0,0,Our children briefly forgot about me so I did a short workout that i will regret tomorrow ,Garmin Forerunner 255S,a13900584953
13882516827,Afternoon Rock Climb,Workout,RockClimbing,2025-03-14 13:43:53,0.0,59.93,59.93,0,0.0,0.0,0.0,0.0,91.7,142.0,,,,7.0,232.0,,,,,,,,,True,False,False,True,0,5,2,1,0,0,0,"Did not complete warmup because a large, chalky cockroach ran under the erg I was physically strapped into. But it got my HR up at least ",Garmin Forerunner 255S,a13882516827
13865841793,Joel's a hero,Run,Run,2025-03-12 17:10:23,5.816,28.85,30.42,12.0,90.8,11.2,12.1,15.41,154.7,173.0,300.0,470,True,43.0,321.0,84.4,5.2,0,"42.420169,-71.196089",,,,g20583632,False,False,False,True,9,7,3,1,9,0,0,"The day got away from me and I didn't go on my planned run. Was really grumpy at the end of the day so Joel Brooks offered to pick up the girls so I could squeeze something in. Ended up running to meet them at a restaurant, so one way net downhill!",Garmin Forerunner 255S,a13865841793
13845851986,Afternoon Run,Run,Run,2025-03-10 15:34:17,6.183,32.13,32.13,55.0,80.6,51.8,11.55,15.34,163.0,173.0,302.2,414,True,72.0,374.0,82.6,13.6,0,"42.299108,-71.351765",,,,g20583636,False,False,False,True,1,6,0,1,0,0,0,"tried to find a slightly longer loop, ended up in basically the same place. sigh, suburbs",Garmin Forerunner 255S,a13845851986
13826341126,Testing the incident detection algorithm,Run,Run,2025-03-08 12:28:54,9.993,55.92,56.55,124.0,93.6,47.4,10.72,14.4,161.2,170.0,277.8,434,True,114.0,639.0,83.4,3.8,,"42.420089,-71.196117",,,,g20583632,False,False,False,True,1,8,0,1,0,0,0,"Tripped on a root, splatted with an ""ooomph"" and got a little muddy, but Garmin didnt detect it. 🎉  Windy out there!",Garmin Forerunner 255S,a13826341126
13806346828,Excellent weather,Run,Run,2025-03-06 10:38:54,6.497,33.5,33.87,39.0,73.8,46.0,11.64,15.41,162.0,176.0,298.3,432,True,71.0,396.0,83.1,10.9,0,"42.299095,-71.35175",,,,g20583636,False,False,False,True,0,5,1,1,0,0,0,Joel Brooks 's app said it was going to rain all day and I told him his app was wrong and I was right ,Garmin Forerunner 255S,a13806346828
13781100993,Back to winter,Run,Run,2025-03-03 16:03:24,5.052,26.45,26.45,49.0,81.6,52.6,11.46,16.2,157.0,175.0,297.5,428,True,47.0,303.0,83.0,-0.3,0,"42.299059,-71.351918",,,,g20583636,False,False,False,True,0,4,0,1,0,0,0,"Long pants and sleeves, even the earband",Garmin Forerunner 255S,a13781100993
13772139353,Ring Fit,Workout,Workout,2025-03-02 14:06:47,0.0,34.63,34.63,0,0.0,0.0,0.0,0.0,78.1,125.0,,,,3.0,95.0,,,,,,,,,True,False,False,True,0,1,0,1,0,0,0,Plus some dumbbell lifting ,Garmin Forerunner 255S,a13772139353
13759838212,Stroller jog,Run,Run,2025-03-01 09:23:17,4.832,27.87,31.48,46.0,92.8,55.2,10.4,15.48,147.5,168.0,175.2,466,True,34.0,295.0,84.4,5.7,0,"42.420113,-71.196129",,,,g20583632,False,False,False,True,0,10,0,1,0,1,1,M is much larger than last time I did this,Garmin Forerunner 255S,a13759838212
13745218647,Free the forearms,Run,Run,2025-02-27 16:00:29,4.912,26.38,26.45,47.0,81.2,52.2,11.17,16.92,155.8,167.0,294.8,442,True,46.0,298.0,82.5,9.3,0,"42.299069,-71.351755",,,,g20583636,False,False,False,True,0,3,0,1,0,0,0,T-shirt! removing a layer per run until im streaking ,Garmin Forerunner 255S,a13745218647
13734652962,Lunch Rock Climb,RockClimbing,RockClimbing,2025-02-26 12:39:04,0.0,36.17,36.17,0,6.4,-8.4,0.0,0.0,106.0,156.0,,,,6.0,200.0,,,28,,,,,,True,False,False,True,0,3,0,1,0,1,1,Autobelay life  Look at the gross sweaty footprint I left,Garmin Forerunner 255S,a13734652962
13723885414,Free the thighs!,Run,Run,2025-02-25 10:27:26,5.94,31.63,33.0,38.0,79.0,54.0,11.26,14.26,151.1,165.0,287.4,387,True,42.0,349.0,82.8,3.1,,"42.299142,-71.351823",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,"false spring is here, its shorts o'clock!",Garmin Forerunner 255S,a13723885414
13705578217,Morning Run,Run,Run,2025-02-23 08:28:11,7.291,41.4,42.38,51.0,91.2,56.2,10.57,15.19,152.6,167.0,271.3,421,True,63.0,455.0,84.8,-3.2,,"42.420133,-71.196186",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,"still very icy, still recovering from being sick",Garmin Forerunner 255S,a13705578217
13699410928,Kid climbing,Workout,RockClimbing,2025-02-22 16:27:09,0.0,29.27,29.27,0,-103.0,-112.2,0.0,0.0,83.2,127.0,,,,3.0,96.0,,,,,,,,,True,False,False,True,0,6,0,1,0,1,1,squeezed in a climb and a half in between the chaos,Garmin Forerunner 255S,a13699410928
13681501328,Afternoon CRG,Workout,RockClimbing,2025-02-20 14:34:44,0.0,48.22,48.22,0,0.0,0.0,0.0,0.0,80.6,147.0,,,,4.0,146.0,,,,,,,,,True,False,False,True,0,2,0,1,0,0,0,didn't want to fight all the ice outside,Garmin Forerunner 255S,a13681501328
13661976844,Lunch Run,Run,Run,2025-02-18 12:02:30,4.304,25.52,25.68,64.0,84.0,53.8,10.12,14.9,152.6,170.0,274.9,390,True,37.0,285.0,82.3,-7.3,,"42.299102,-71.3518",,,,g20583632,False,False,False,True,0,7,1,1,0,0,0,this run brought to you by amoxicillin and tamiflu   turns out you can have strep and fluA at the same time. thankfully the drugs knocked things out pretty quickly. slowly easing back into it,Garmin Forerunner 255S,a13661976844
13610011633,Lunch Run,Run,Run,2025-02-12 11:49:18,8.058,44.08,44.82,105.0,94.2,56.2,10.97,14.26,148.0,162.0,284.5,384,True,57.0,475.0,82.2,-2.8,,"42.42019,-71.19613",,,,g20583632,False,False,False,True,2,6,3,1,2,0,0,post maine hut reality is a ton of work and a household of illness. probably shouldn't complain since I'm one of the healthy ones.,Garmin Forerunner 255S,a13610011633
13584890319,Maine Hut Trail Day 3,NordicSki,NordicSki,2025-02-09 09:30:26,7.291,111.73,130.23,65.0,386.8,328.8,3.92,14.33,108.3,141.0,,,,20.0,613.0,52.3,-11.1,,"45.196877,-70.175648",,,,,False,False,False,True,0,7,2,2,0,5,5,"Truly lovely day with some fresh powder, wide open trails, and a net downhill 😂",Garmin Forerunner 255S,a13584890319
13584890096,Maine Hut Trail Day 2,NordicSki,NordicSki,2025-02-08 09:23:42,18.815,265.72,348.0,309.0,487.4,352.0,4.25,19.5,120.4,150.0,,,,64.0,1757.0,51.9,-10.8,,"45.101392,-70.186078",,,,,False,False,False,True,0,4,0,1,0,0,0,"Today's lessons: skiing with a 9kg pack is difficult and there's always some 60-year-old woman from VT that can do things better than you (or in today's case, 12 of them)",Garmin Forerunner 255S,a13584890096
13567538059,Maine Hut Trail Day 1,NordicSki,NordicSki,2025-02-07 15:30:55,2.317,31.43,109.32,28.0,401.0,267.2,4.42,12.46,93.9,130.0,,,,4.0,114.0,,-5.5,,"45.08908,-70.220284",,,,,False,False,False,True,0,4,0,2,0,0,0,"Came back from a norovirus hiatus to celebrate Andrea Staid 's birthday!   Messed up the recording, it was more like 3.3 miles over 1.5 hrs 🤷‍♀️  ",Garmin Forerunner 255S,a13567538059
13529637698,Free the calves!,Run,Run,2025-02-03 11:40:11,10.01,52.9,52.95,57.0,78.2,47.2,11.35,15.12,154.7,168.0,291.8,390,True,88.0,592.0,83.2,0.6,,"42.299086,-71.351832",,,,g20583632,False,False,False,True,0,7,0,1,0,0,0,3/4 length tights feel so liberating.  With a couple of inches of snow overnight i was pleasantly surprised to find the Cochituate Rail Trail plowed and dry!  Beautiful day on clear paths. My only complaint was the dying goose ,Garmin Forerunner 255S,a13529637698
13503220099,Skate Date,IceSkate,IceSkate,2025-01-31 12:17:06,0.053,37.37,37.37,0,-98.4,-107.8,0.09,6.48,92.9,111.0,1.7,241,True,4.0,149.0,62.5,,,,,,,,True,False,False,True,0,2,0,1,0,0,0,Lunch date with Joel Brooks and all the retired people of Arlington. Worked on our hockey stops 😂,Garmin Forerunner 255S,a13503220099
13485188081,Lunch Run,Run,Run,2025-01-29 11:14:24,8.138,44.22,44.28,75.0,97.2,62.6,11.04,14.18,158.4,169.0,292.9,431,True,82.0,501.0,83.4,3.7,0,"42.299039,-71.351832",,,,g20583632,False,False,False,True,2,4,0,1,0,0,0,Thought I'd try to run to Wellesley College and around their pond but the road got treacherous right as I crossed the town border so I turned around.   Now looking at the map though I was really close. 😟 Guess I'll try the route again another time,Garmin Forerunner 255S,a13485188081
13479655570,Evening Alpine Ski,AlpineSki,AlpineSki,2025-01-28 18:14:40,4.561,33.0,83.75,458.8,165.4,109.0,8.29,39.53,82.7,124.0,,,,3.0,212.0,,22,,"42.298726,-71.681237",,,,,False,False,False,True,1,2,0,1,1,0,0,,Garmin Forerunner 255S,a13479655570
13466370535,Guess I missed the earthquake,Run,Run,2025-01-27 10:17:59,4.87,28.37,29.38,80.0,95.8,61.0,10.3,14.11,150.1,162.0,277.2,430,True,39.0,304.0,84.3,-4.0,0,"42.420146,-71.196134",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,"Seems like there was a little shakey shakey while I was out? Didn't notice  Anyhoo, not feeling very motivated coming down from the high of last week's step tracking competition. but the alternative was writing peer quotes.",Garmin Forerunner 255S,a13466370535
13457604194,Pond skate,IceSkate,IceSkate,2025-01-26 08:20:55,1.094,15.48,16.3,0.0,53.8,52.0,4.24,11.45,100.0,115.0,8.9,264,True,2.0,86.0,52.6,-3.7,,"42.429226,-71.20453",,,,,False,False,False,True,0,6,0,1,0,1,1,I don't really know how to do this,Garmin Forerunner 255S,a13457604194
13450705404,Lunch Run,Run,Run,2025-01-25 12:03:35,8.393,45.6,45.7,71.0,94.2,50.4,11.04,15.05,157.1,169.0,288.0,401,True,82.0,514.0,84.3,-4.4,,"42.420141,-71.196247",,,,g20583632,False,False,False,True,2,5,0,1,1,0,0,,Garmin Forerunner 255S,a13450705404
13431206997,Just a wee one,Run,Run,2025-01-23 07:39:21,2.708,14.25,14.45,17.0,17.6,6.4,11.4,18.29,161.9,176.0,294.1,506,True,30.0,166.0,85.1,-13.2,,"42.346821,-71.043801",,,,g20583632,False,False,False,True,2,4,2,1,1,0,0,there's a step tracking competition at our offsite and I'm being medium competitive about it. needed some extra sleep so i couldn't get a full run in but at least I got to  - test out a layering strat - ensure that i can exercise 3 days in a row  in prep for Andrea Staid 's big ski adventure ,Garmin Forerunner 255S,a13431206997
13422309230,Old Haunts,Run,Run,2025-01-22 06:34:21,7.018,37.52,38.95,51.0,32.4,8.6,11.22,21.96,151.8,164.0,287.8,495,True,56.0,408.0,85.9,-14.5,0,"42.346482,-71.043424",,,,g20583632,False,False,False,True,1,5,0,1,1,0,0,"ran to the aquarium to say hi to the seals, for nostalgia   could have used a second pair of pants",Garmin Forerunner 255S,a13422309230
13418110751,Afternoon Run,Run,Run,2025-01-21 17:03:12,1.026,5.12,5.27,3.0,13.6,8.8,12.03,29.09,156.2,173.0,293.7,519,True,8.0,59.0,85.9,-8.3,,"42.347539,-71.04404",,,,g20583636,False,False,False,True,0,0,0,1,0,0,0,,Garmin Forerunner 255S,a13418110751
13418009110,Castle Island,Run,Run,2025-01-21 16:06:39,8.851,45.95,47.57,38.0,22.6,1.4,11.56,35.64,162.5,175.0,293.1,511,True,97.0,537.0,85.2,-8.0,0,"42.347354,-71.043044",,,,g20583632,False,False,False,True,0,4,0,1,0,1,1,"In Seaport for our sales kickoff. It was very windy around the sea wall, but otherwise a nice (and plowed) place to run",Garmin Forerunner 255S,a13418009110
13407588474,Kids' first chairlifts,AlpineSki,AlpineSki,2025-01-20 13:07:34,1.859,24.5,54.28,157.4,159.8,104.0,4.55,15.05,86.1,115.0,,,,2.0,181.0,,21,,"42.298666,-71.681232",,,,,False,False,False,True,0,4,0,1,0,2,2,,Garmin Forerunner 255S,a13407588474
13397626310,Third time's a charm,Run,TrailRun,2025-01-19 08:44:11,7.249,45.97,47.33,119.0,119.4,50.6,9.46,16.06,151.1,167.0,250.8,408,True,62.0,485.0,84.2,-0.6,0,"42.420157,-71.196145",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,Rough one after being awake from 1-3am. But we're officially sleep training M (again) so hopefully this is tailing off.  suuuper slippery roads after rain and overnight freezing so i headed to dirt. my approach of not looking at a map and being sure that I could find the 375 ft summit of Whipple Hill finally worked (third try).  no ice on the trails but there were weird sinkholes and i postholed like 3 times in the dirt. strange,Garmin Forerunner 255S,a13397626310
13380536794,Lunch Run,Run,Run,2025-01-17 12:03:54,5.609,31.22,31.52,90.0,95.4,57.0,10.78,17.57,155.4,169.0,282.8,474,True,54.0,347.0,84.1,-0.9,0,"42.420056,-71.196069",,,,g20583632,False,False,False,True,2,3,0,1,0,0,0,,Garmin Forerunner 255S,a13380536794
13364076896,Afternoon Run,Run,Run,2025-01-15 13:31:03,5.271,30.17,31.23,68.0,94.0,53.4,10.48,20.02,149.6,162.0,277.3,485,True,40.0,324.0,85.3,-3.0,0,"42.42019,-71.196179",,,,g20583632,False,False,False,True,3,5,1,2,2,0,0,,Garmin Forerunner 255S,a13364076896
13357490460,Moonlight ski lesson,AlpineSki,AlpineSki,2025-01-14 18:24:53,3.739,26.2,67.8,372.4,164.4,105.0,8.56,26.71,85.4,125.0,,,,2.0,202.0,,23,,"42.298939,-71.680855",,,,,False,False,False,True,0,4,2,1,0,1,1,This is a really small hill ,Garmin Forerunner 255S,a13357490460
13345136699,Lunch Run,Run,Run,2025-01-13 12:47:00,4.894,25.17,25.55,43.0,91.0,62.0,11.67,15.91,159.3,171.0,301.6,404,True,49.0,288.0,84.0,2.2,0,"42.299093,-71.351751",,,,g20583632,False,False,False,True,1,5,0,1,0,0,0,"if i think about a talk im giving next week, these count as working hours, right?",Garmin Forerunner 255S,a13345136699
13327828275,Winter Wonderland,Run,Run,2025-01-11 12:49:31,11.736,68.7,74.32,98.0,81.2,47.8,10.25,18.22,136.8,154.0,263.9,384,True,43.0,663.0,83.0,-1.5,2,"42.447505,-71.26392",,,,g21225297,False,False,False,True,10,4,1,1,1,2,2,Battle road is such a nice place to run.  A bit of a shuffle with a couple inches of snow on the ground. Almost wiped out on the boardwalk even with trail shoes and the Yaktrax.   I probably should have eaten more this morning,Garmin Forerunner 255S,a13327828275
13310816695,Afternoon Run,Run,Run,2025-01-09 14:29:15,6.454,34.12,34.12,74.0,108.8,69.8,11.35,15.34,157.3,169.0,301.9,451,True,62.0,382.0,84.2,-4.8,0,"42.299229,-71.351662",,,,g20583636,False,False,False,True,3,5,0,1,3,0,0,"One of those classic New England ""headwind in both directions"" runs  Wish I had a jacket. At least I got a thumbs up from an old guy hanging out of his wood paneled station wagon.",Garmin Forerunner 255S,a13310816695
13295325586,Ski Lesson,AlpineSki,AlpineSki,2025-01-07 18:50:10,2.279,16.45,53.95,214.4,161.0,104.4,8.31,21.96,97.8,131.0,,,,2.0,206.0,,19,,"42.299146,-71.680944",,,,,False,False,False,True,0,4,0,1,0,0,0,"SkiWard, Massachusetts' finest gentle slope. Trying out the chopsticks instead of the death stick. Used a t-bar for the first time. Learned some things about turning",Garmin Forerunner 255S,a13295325586
13294411508,Afternoon Run,Run,Run,2025-01-07 17:14:59,2.819,15.05,15.05,20.0,72.0,63.8,11.24,15.41,156.9,173.0,297.1,355,True,26.0,168.0,83.1,-3.8,0,"42.298753,-71.349705",,,,g20583636,False,False,False,True,0,1,0,1,0,0,0,Meant for this to be a longer run but I mismanaged my time at work,Garmin Forerunner 255S,a13294411508
13273754310,Whipple Whapple Whoo,Run,Run,2025-01-05 09:33:10,10.044,57.62,59.3,161.0,107.2,50.8,10.46,14.76,159.1,174.0,277.7,424,True,113.0,647.0,84.7,-2.6,0,"42.420156,-71.196129",,,,g20583632,False,False,False,True,3,6,0,1,1,0,0,,Garmin Forerunner 255S,a13273754310
13258685635,Proof of relationship,Workout,RockClimbing,2025-01-03 16:24:04,0.0,49.58,49.58,0,0.0,0.0,0.0,0.0,84.3,134.0,,,,5.0,163.0,,,,,,,,,True,False,False,True,0,5,0,1,0,0,0,"GG and Baba picked up the kids, got to climb with Joel Brooks   Garmin says 12 min of actual climbing 😂",Garmin Forerunner 255S,a13258685635
13248161679,A Blustery Day,Run,Run,2025-01-02 11:30:01,5.365,29.05,29.05,95.0,101.0,65.4,11.08,17.71,158.3,165.0,296.5,633,True,53.0,326.0,83.8,3.0,0,"42.29914,-71.351642",,,,g20583636,False,False,False,True,1,4,0,1,0,0,0,"things I packed: one sock, two pairs of clean underwear, 1 still damp sportsbra. oops  run followed by 3x10 weighted lunges and RDLs",Garmin Forerunner 255S,a13248161679
13239867134,Jovial Jaunt to Jumpstart January,Walk,Walk,2025-01-01 10:43:03,1.389,34.32,59.4,20.0,99.4,84.8,2.43,5.33,75.9,95.0,,,,2.0,85.0,50.0,6.8,,"42.420335,-71.196197",,,,,False,False,False,True,0,4,0,1,0,2,2,,Garmin Forerunner 255S,a13239867134
13233365650,Western Greenway from Rock Meadows,Run,TrailRun,2024-12-31 10:55:43,16.22,98.43,101.33,271.0,105.2,47.4,9.89,15.55,160.3,174.0,263.2,396,True,199.0,1101.0,83.9,4.1,2,"42.399846,-71.195803",,,,g20583632,False,False,False,True,0,9,5,1,0,0,0,"Whew. That was more trail-like (i.e. difficult) than I anticipated from the map. All the rocks, roots, twists, and small hills made it difficult to get into any kind of rhythm... but also made it a really nice run. In any case, I did it! 10 mi to cap off my 2024 Return to Fitness. (Definitely Return to Fitness and not a midlife crisis, despite what the Boston Globe says about Spartan Races. 😂)  === Year end recap ===   R2F actually started in late 2023 when I hired a personal trainer through my work's gym.  I hadn't done any serious exercise since my first pregnancy and I was tired of feeling frustrated about being out of shape. For about 6 months we met roughly weekly for a 45 minute lifting session. I started off the series by insisting that I really only had time for one workout a week with the kids' schedules. He respected that and also very gently dropped hints like ""well, what if you went for a short run one of the other days of the week?"" Slowly I started to feel more functional again.  Over the summer, also through the work gym, I signed up and trained for a 5K Spartan Race. The trainers sent out 5 days/wk worth of workouts, which was intimidating at first, but they were realistic. Lifts that took 30 min or less, or sometimes just 20 min of mobility work. Did the Spartan Race in the pouring rain and felt great.  Finally, in the fall, I convinced Dre to convince me to sign up for a 5 mile trail race. 5 miles was longer than I had run before getting pregnant with S, and on trails. I decided that consistency was the best path to being ready. So I bought a Garmin and told myself that I had to run every other day, regardless of how short. Interestingly, the Garmin told me that my normal loops from home were much shorter than I had estimated 😁 That adventure went pretty well and from there I decided that I just wanted to be able to do longer runs again. So, starting in late November, I planned out a 6 mile route with a goal to extend 1 mile per week, trying to get to 10 by the end of the year, keeping my weekday mileage at the same (low) consistency. A few illnesses and sleep deprived nights threatened whether I'd make it, but I squeaked it in!  Going into 2025, I should probably add some lifting back in, giving how much I struggle on hills of any size. This route is probably a good test piece for that. 😊 ",Garmin Forerunner 255S,a13233365650
13223600667,Morning Run with Dre,Run,Run,2024-12-30 08:39:44,5.68,31.8,31.8,93.0,321.2,233.4,10.72,13.75,155.5,170.0,278.5,372,True,56.0,353.0,84.3,7.2,0,"43.746821,-72.326014",,,,g21225297,False,False,False,True,0,3,0,2,0,0,0,Last morning in VT Ran through strange bands of steamy heat ,Garmin Forerunner 255S,a13223600667
13219399424,Record of Nap,Hike,Hike,2024-12-29 15:33:23,3.229,55.92,59.93,101.0,327.0,232.6,3.46,6.84,107.4,140.0,,,,9.0,293.0,56.4,2.8,,"43.746693,-72.326484",,,,,False,False,False,True,0,7,0,2,0,3,3,slippery slush and 35 lb listing to one side  M woke up and didnt want to go home so we stopped at a self-serve farmstand ♥️🌲🍁,Garmin Forerunner 255S,a13219399424
13210686200,Whaleback Mtn kid adventure,AlpineSki,AlpineSki,2024-12-28 12:56:49,3.913,27.37,70.77,37.2,545.8,348.4,8.58,40.68,101.8,129.0,,,,4.0,220.0,,1.0,,"43.595462,-72.183273",,,,,False,False,False,True,12,5,0,3,4,2,2,"Strangely, the Garmin didn't track all the magic carpet runs  One run open for adults",Garmin Forerunner 255S,a13210686200
13193824950,Morning Run,Run,Run,2024-12-26 08:36:11,5.511,32.92,32.98,86.0,93.2,52.4,10.05,14.76,155.5,173.0,264.2,378,True,58.0,361.0,84.2,-4.1,,"42.420234,-71.196199",,,,g20583636,False,False,False,True,1,4,0,1,0,0,0,,Garmin Forerunner 255S,a13193824950
13182320853,Slippery little fella,Run,Run,2024-12-24 09:53:22,6.499,36.62,36.82,39.0,85.8,56.2,10.65,14.83,152.1,162.0,273.6,399,True,56.0,401.0,84.6,-1.1,,"42.29917,-71.351715",,,,g20583636,False,False,False,True,0,5,2,1,0,0,0,probably should avoid paved rail trails until things thaw,Garmin Forerunner 255S,a13182320853
13169448588,Did It,Run,Run,2024-12-22 09:57:53,14.751,84.12,84.55,97.0,91.2,55.8,10.52,14.98,156.5,172.0,274.3,415,True,151.0,934.0,84.8,-12.8,2,"42.420206,-71.196162",,,,g20583632,False,False,False,True,3,5,0,1,0,1,1,not the day i would have chosen for a long run but it was the day I had,Garmin Forerunner 255S,a13169448588
13163709174,Nap resistance has no regard for weather,EBikeRide,EBikeRide,2024-12-21 13:48:09,9.615,54.23,56.45,79.0,95.0,49.6,10.64,20.52,98.5,147.0,,,,8.0,244.0,,-3.4,,"42.420159,-71.196093",,,,,False,False,False,True,0,6,0,1,0,2,2,Minuteman plowed but icy,Garmin Forerunner 255S,a13163709174
13157039446,Snow shuffle,Run,Run,2024-12-20 14:39:24,4.189,25.28,25.28,71.0,90.4,57.4,9.94,13.68,155.0,167.0,266.5,385,True,42.0,278.0,83.2,0.2,0,"42.420126,-71.196131",,,,,False,False,False,True,0,5,2,1,0,1,1,was gonna take today off but couldn't resist a romp in the snow,Garmin Forerunner 255S,a13157039446
13149746580,Lunch Run,Run,Run,2024-12-19 11:32:30,4.941,26.38,26.38,49.0,79.4,51.2,11.24,15.77,152.4,166.0,295.7,419,True,38.0,293.0,83.6,5.2,,"42.299089,-71.351816",,,,g20583636,False,False,False,True,1,3,0,1,1,0,0,,Garmin Forerunner 255S,a13149746580
13135772747,Lunch Run,Run,Run,2024-12-17 11:01:46,7.372,41.6,41.68,89.0,95.8,54.4,10.63,15.7,157.3,172.0,281.8,418,True,75.0,471.0,83.0,12.5,0,"42.420238,-71.196241",,,,g20583632,False,False,False,True,2,2,0,1,1,0,0,did not fall into Andrea Staid 's trap. did wear t-shirt and shorts,Garmin Forerunner 255S,a13135772747
