segment_id,segment_name,segment_city,segment_state,segment_distance_m,segment_avg_grade,start_lat,start_lng,sport_types,effort_count,first_effort,last_effort,best_time_s,worst_time_s,pr_date,recent_trend,avg_heartrate
1647075,Ridge Run to Tower DH plus Race to the Sign,San Diego,CA,2552.03,-2.9,32.94445736333728,-117.16937636956573,MountainBikeRide,1,2025-09-04 12:47:46,2025-09-04 12:47:46,1006,1006,2025-09-04 12:47:46,,136.9
21959096,1st bridge west,San Diego,California,405.0,-3.8,32.927311,-117.178682,MountainBikeRide,1,2025-09-04 13:05:18,2025-09-04 13:05:18,158,158,2025-09-04 13:05:18,,132.7
8396950,Hilltop Park to Blk Mtn Peak,San Diego,California,3337.3,6.6,32.971372,-117.117337,TrailRun,1,2025-09-07 08:27:39,2025-09-07 08:27:39,2153,2153,2025-09-07 08:27:39,,135.9
941503,Laurentian Dr Climb,San Diego,CA,666.696,9.2,32.97655068864276,-117.11092392003795,TrailRun,1,2025-09-07 08:36:35,2025-09-07 08:36:35,445,445,2025-09-07 08:36:35,,137.4
11039973,Littleblack Bypass Eastbound,San Diego,California,399.1,7.5,32.980492,-117.107829,TrailRun,1,2025-09-07 09:15:47,2025-09-07 09:15:47,220,220,2025-09-07 09:15:47,,158.2
21605559,Manzanita Loop 1st half (CCW),San Diego,California,1580.8,-0.0,32.980754,-117.104125,TrailRun,1,2025-09-07 09:21:58,2025-09-07 09:21:58,697,697,2025-09-07 09:21:58,,151.4
21605588,Manzanita Loop Full (CCW),San Diego,California,2614.9,-0.0,32.980722,-117.104121,TrailRun,1,2025-09-07 09:21:59,2025-09-07 09:21:59,1168,1168,2025-09-07 09:21:59,,151.2
1440867,Lake Shore Trail 1,San Diego,CA,2656.15,-0.2,33.0545093,-117.0752807,Run,1,2025-09-09 17:45:34,2025-09-09 17:45:34,1180,1180,2025-09-09 17:45:34,,133.3
4022712,Lake Short Short,San Diego,CA,833.8,0.1,33.054766,-117.075218,Run,1,2025-09-09 17:45:50,2025-09-09 17:45:50,371,371,2025-09-09 17:45:50,,135.1
1581559,RB Community Parkdrwy Hill Repeat,San Diego,CA,226.865,14.9,33.049433659792925,-117.07982713367518,Run,1,2025-09-09 18:07:29,2025-09-09 18:07:29,155,155,2025-09-09 18:07:29,,152.4
11437559,West Rim Lookout ST CCW,San Diego,California,1263.5,-0.2,32.948523,-117.173539,MountainBikeRide,1,2025-09-11 10:00:24,2025-09-11 10:00:24,424,424,2025-09-11 10:00:24,,129.5
12128025,Lookout Point Trail N,San Diego,California,672.3,-0.3,32.948294,-117.168794,MountainBikeRide,1,2025-09-11 10:04:59,2025-09-11 10:04:59,146,146,2025-09-11 10:04:59,,135.9
873252,Eastvale Rd Climb,Poway,CA,518.85,8.9,33.0047412,-117.0113708,Hike,1,2025-09-21 10:20:30,2025-09-21 10:20:30,384,384,2025-09-21 10:20:30,,101.9
873253,Quail Mountain Rd Climb,Poway,CA,1555.88,11.3,33.0031595,-117.0054573,Hike,1,2025-09-21 10:30:33,2025-09-21 10:30:33,1320,1320,2025-09-21 10:30:33,,116.2
1029997,Mt Woodson via Lake Poway,Poway,CA,4337.19,12.3,33.0046643,-117.0060004,Hike,1,2025-09-21 10:32:54,2025-09-21 10:32:54,4717,4717,2025-09-21 10:32:54,,117.7
873254,Woodson Ridge Rd Climb,Poway,CA,1976.7,13.9,33.003831,-116.9918269,Hike,1,2025-09-21 10:54:49,2025-09-21 10:54:49,1888,1888,2025-09-21 10:54:49,,130.7
4490769,Quail Mountain Road Climb,Poway,CA,337.4,13.0,33.003849,-116.991639,Hike,1,2025-09-21 10:55:04,2025-09-21 10:55:04,277,277,2025-09-21 10:55:04,,125.4
3371641,Mount Woodson Road Climb,Poway,CA,1023.8,8.5,33.008506,-116.979794,Hike,1,2025-09-21 11:27:47,2025-09-21 11:27:47,1353,1353,2025-09-21 11:27:47,,102.5
2055061,Mt Woodson Rd Climb,Ramona,CA,422.6,11.4,33.00878352488671,-116.97457850921617,Hike,1,2025-09-21 11:37:51,2025-09-21 11:37:51,1044,1044,2025-09-21 11:37:51,,95.2
6520866,Woodson downhill,Ramona,CA,4440.5,-12.0,33.009191,-116.973667,Hike,1,2025-09-21 11:59:27,2025-09-21 11:59:27,3937,3937,2025-09-21 11:59:27,,92.3
9020448,Quickie mile 2,San Diego,California,1594.5,0.5,32.938044,-117.15035,Run,1,2025-09-25 09:06:35,2025-09-25 09:06:35,588,588,2025-09-25 09:06:35,,149.5
31130934,Up Darkwood,San Diego,California,1910.6,1.7,32.941241,-117.149263,EBikeRide,1,2025-09-28 16:02:25,2025-09-28 16:02:25,707,707,2025-09-28 16:02:25,,89.2
2509060,Horseshoe Meadows Rd Climb,,CA,880.396,8.1,36.4531488,-118.1700411,Hike,1,2025-09-29 15:44:25,2025-09-29 15:44:25,696,696,2025-09-29 15:44:25,,116.9
12535042,Whitney - bottom to top to bottom,,,34308.8,0.0,36.58707,-118.240309,Hike,1,2025-10-01 03:17:15,2025-10-01 03:17:15,53871,53871,2025-10-01 03:17:15,,116.5
687993,Whitney Portal Rd Climb,Lone Pine,CA,5940.59,10.2,36.58707909286022,-118.24012217111886,Hike,1,2025-10-01 03:17:30,2025-10-01 03:17:30,7545,7545,2025-10-01 03:17:30,,118.4
16389904,Mount Whitney Portal to Hut,,California,17469.9,10.7,36.587449,-118.240293,Hike,1,2025-10-01 03:18:40,2025-10-01 03:18:40,30024,30024,2025-10-01 03:18:40,,121.2
1859047,Whitney Portal Rd Climb,,CA,480.215,8.6,36.589082703028424,-118.24245393287227,Hike,1,2025-10-01 03:31:37,2025-10-01 03:31:37,389,389,2025-10-01 03:31:37,,130.8
1825676,Whitney Portal Rd Climb,,CA,971.666,6.7,36.58569633029401,-118.24448361061513,Hike,1,2025-10-01 03:44:00,2025-10-01 03:44:00,700,700,2025-10-01 03:44:00,,121.3
909407,Whitney Portal Rd Climb,Lone Pine,CA,762.454,9.7,36.578415,-118.251474,Hike,1,2025-10-01 04:46:00,2025-10-01 04:46:00,1123,1123,2025-10-01 04:46:00,,105.3
699862,Whitney Portal Rd Climb,Lone Pine,CA,3471.64,13.3,36.571745,-118.258997,Hike,1,2025-10-01 05:33:42,2025-10-01 05:33:42,6882,6882,2025-10-01 05:33:42,,123.0
39954269,Trail Camp - Mount Whitney Ascent,,California,6765.1,10.7,36.562586,-118.280672,Hike,1,2025-10-01 07:40:36,2025-10-01 07:40:36,14263,14263,2025-10-01 07:40:36,,121.0
4256972,The Whitney Trail Switchbacks,United States,CA,3194.5,14.6,36.562653,-118.28111,Hike,1,2025-10-01 07:55:45,2025-10-01 07:55:45,6620,6620,2025-10-01 07:55:45,,123.8
6005861,Mount Whitney Trail Climb,"Inyo County, CA, USA",CA,529.3,15.1,36.561031,-118.285194,Hike,1,2025-10-01 08:28:59,2025-10-01 08:28:59,852,852,2025-10-01 08:28:59,,138.9
4235593,Segment,United States,CA,513.0,15.1,36.558857,-118.287402,Hike,1,2025-10-01 09:26:55,2025-10-01 09:26:55,1185,1185,2025-10-01 09:26:55,,110.6
1630494,Trail Crest to Whitney Summit,,CA,3355.68,8.2,36.55945,-118.291726,Hike,1,2025-10-01 09:51:14,2025-10-01 09:51:14,6558,6558,2025-10-01 09:51:14,,121.3
682498,Whitney Portal Rd Climb,Lone Pine,CA,2118.99,10.8,36.567313,-118.292958,Hike,1,2025-10-01 10:30:15,2025-10-01 10:30:15,4134,4134,2025-10-01 10:30:15,,125.2
1966601,Pacific Crest Trail Climb,,CA,413.94,10.8,36.577760092914104,-118.29521742649376,Hike,1,2025-10-01 11:30:35,2025-10-01 11:30:35,611,611,2025-10-01 11:30:35,,130.6
1633904,Mount Whitney Summit to Trailhead Down,,CA,15201.6,-12.1,36.578691909089684,-118.292316198349,Hike,1,2025-10-01 11:39:38,2025-10-01 11:39:38,23728,23728,2025-10-01 11:39:38,,110.7
10375445,summit down to trail camp,,California,6736.6,-10.9,36.578081,-118.293087,Hike,1,2025-10-01 12:22:14,2025-10-01 12:22:14,10394,10394,2025-10-01 12:22:14,,109.1
15595905,99 Switchbacks down,,California,2529.1,-14.8,36.558974,-118.291197,Hike,1,2025-10-01 13:52:17,2025-10-01 13:52:17,4974,4974,2025-10-01 13:52:17,,111.3
4437575,Lone Pine Lake to Trail head,United States,CA,4670.7,-11.1,36.575169,-118.250724,Hike,1,2025-10-01 17:05:38,2025-10-01 17:05:38,4168,4168,2025-10-01 17:05:38,,104.7
11835209,Drop the Colostomy Bag,San Diego,California,386.3,-3.7,32.940498,-117.185349,MountainBikeRide,1,2025-10-16 12:57:10,2025-10-16 12:57:10,120,120,2025-10-16 12:57:10,,151.3
11597663,Colostomy,San Diego,California,830.3,1.7,32.940512,-117.185411,MountainBikeRide,1,2025-10-16 12:57:11,2025-10-16 12:57:11,354,354,2025-10-16 12:57:11,,160.2
4233925,Torrey Pines beach South run (Guard Tower #4 to rock break),San Diego,CA,2123.5,-0.0,32.932749,-117.260552,Run,1,2025-10-19 08:22:55,2025-10-19 08:22:55,1091,1091,2025-10-19 08:22:55,,140.7
1737628,Broken Hill to S Fork Climb,,CA,1842.44,5.4,32.914902437478304,-117.25818590261042,Run,1,2025-10-19 08:40:43,2025-10-19 08:40:43,807,807,2025-10-19 08:40:43,,164.9
5894710,Flat Rock Climb,San Diego,CA,974.1,8.9,32.914814,-117.258137,Run,1,2025-10-19 08:41:37,2025-10-19 08:41:37,391,391,2025-10-19 08:41:37,,171.1
7107546,New Upper freeway,San Diego,CA,812.6,2.0,32.914881,-117.252483,Run,1,2025-10-19 08:48:30,2025-10-19 08:48:30,354,354,2025-10-19 08:48:30,,157.4
7107548,Down New Upper freeway,San Diego,CA,887.9,-2.0,32.914175,-117.246028,Run,1,2025-10-19 08:58:19,2025-10-19 08:58:19,282,282,2025-10-19 08:58:19,,160.3
1254704,South Fork Loop,San Diego,CA,1541.06,-0.6,32.9141737986356,-117.24609207361937,Run,1,2025-10-19 08:58:20,2025-10-19 08:58:20,530,530,2025-10-19 08:58:20,,160.7
5314302,GF loop,San Diego,CA,927.7,-0.3,32.923036,-117.255947,Run,1,2025-10-19 09:14:20,2025-10-19 09:14:20,335,335,2025-10-19 09:14:20,,161.4
4699861,The best .2mi's in running(At least in San Diego),San Diego,CA,342.3,-2.5,32.925033,-117.258166,Run,1,2025-10-19 09:16:10,2025-10-19 09:16:10,112,112,2025-10-19 09:16:10,,162.4
18562157,Guy Fleming to lower bathrooms,San Diego,California,748.2,-9.3,32.923034,-117.255607,Run,1,2025-10-19 09:20:11,2025-10-19 09:20:11,255,255,2025-10-19 09:20:11,,149.9
32151555,Parking Lot to Ramp,San Diego,California,952.0,0.0,32.926927,-117.259509,Run,1,2025-10-19 09:24:30,2025-10-19 09:24:30,321,321,2025-10-19 09:24:30,,160.0
29584666,Up Lost Lines,San Diego,California,526.5,8.1,32.939824,-117.159358,Run,1,2025-10-22 13:33:40,2025-10-22 13:33:40,363,363,2025-10-22 13:33:40,,158.7
13320004,"Tunnel 4, Deer Canyon, ZigZags and Mesa Rim Trail loop",,,6742.1,-0.1,32.945468,-117.163966,MountainBikeRide,1,2025-10-28 14:19:53,2025-10-28 14:19:53,2495,2495,2025-10-28 14:19:53,,146.4
11325611,Tunnel 4 to the pond,San Diego,California,2834.4,-2.5,32.94738,-117.16312,MountainBikeRide,1,2025-10-28 14:20:56,2025-10-28 14:20:56,1151,1151,2025-10-28 14:20:56,,143.7
1419711,West Deer Canyon,San Diego,CA,1398.57,-2.0,32.95569531619549,-117.1695401519537,MountainBikeRide,1,2025-10-28 14:35:08,2025-10-28 14:35:08,433,433,2025-10-28 14:35:08,,149.6
14830965,Dutchman's Delight,San Diego,California,2584.3,-0.3,32.955742,-117.170235,MountainBikeRide,1,2025-10-28 14:35:32,2025-10-28 14:35:32,774,774,2025-10-28 14:35:32,,149.0
4289756,Preserve Terrace Climb,San Diego,CA,1298.3,5.7,32.949187,-117.181428,MountainBikeRide,1,2025-10-28 14:44:07,2025-10-28 14:44:07,538,538,2025-10-28 14:44:07,,157.6
1179841,Switchbacks Climb,San Diego,CA,1111.36,6.5,32.9500912,-117.17927196666666,MountainBikeRide,1,2025-10-28 14:45:48,2025-10-28 14:45:48,665,665,2025-10-28 14:45:48,,158.8
845515,Zig Zags,San Diego,CA,501.139,10.5,32.9512023,-117.1745218,MountainBikeRide,1,2025-10-28 14:48:47,2025-10-28 14:48:47,394,394,2025-10-28 14:48:47,,164.5
1451071,Del Mar Mesa Lead in (eastbound),San Diego,CA,1379.16,0.7,32.94315070848255,-117.17816521424537,MountainBikeRide,1,2025-11-04 15:00:05,2025-11-04 15:00:05,292,292,2025-11-04 15:00:05,,139.0
33414064,T4 & 1,San Diego,California,2190.6,-1.7,32.947304,-117.163093,MountainBikeRide,1,2025-11-04 15:10:59,2025-11-04 15:10:59,905,905,2025-11-04 15:10:59,,132.3
6306416,Stay on the rocks!,Coronado,CA,1153.8,0.1,32.687247,-117.191104,Run,1,2025-11-09 07:40:35,2025-11-09 07:40:35,364,364,2025-11-09 07:40:35,,145.2
10624624,Dont get hit by a car for the next mile!,Coronado,California,1613.0,0.0,32.678143,-117.173908,Run,1,2025-11-09 07:51:00,2025-11-09 07:51:00,498,498,2025-11-09 07:51:00,,158.0
2681407,Silver Strand Loop #1,Coronado,CA,5717.16,0.0,32.675587,-117.17064,Run,1,2025-11-09 07:53:08,2025-11-09 07:53:08,1800,1800,2025-11-09 07:53:08,,161.0
33347414,Glorietta Bay Park sprint,Coronado,California,2088.5,-0.0,32.675127,-117.169567,Run,1,2025-11-09 07:53:41,2025-11-09 07:53:41,647,647,2025-11-09 07:53:41,,158.9
11014095,Fiddlers to cays,Coronado,California,3687.3,0.0,32.656535,-117.15341,Run,1,2025-11-09 08:07:02,2025-11-09 08:07:02,1150,1150,2025-11-09 08:07:02,,163.3
15426929,Reverse Squashed Rabbit,San Diego,California,2729.7,0.0,32.948702,-117.165631,MountainBikeRide,1,2025-11-12 13:22:09,2025-11-12 13:22:09,706,706,2025-11-12 13:22:09,,134.6
24928938,Celome Way to Mannix,San Diego,California,550.9,-2.5,32.938933,-117.167729,MountainBikeRide,1,2025-11-12 13:40:04,2025-11-12 13:40:04,94,94,2025-11-12 13:40:04,,151.3
23265338,Park Village Sprint,San Diego,California,576.8,1.3,32.940379,-117.152228,Run,1,2025-11-21 16:09:45,2025-11-21 16:09:45,193,193,2025-11-21 16:09:45,,158.6
5436768,Miramar Full Dirt Track,San Diego,CA,4880.4,-0.0,32.914588,-117.09658,Ride,1,2025-11-23 15:31:29,2025-11-23 15:31:29,3711,3711,2025-11-23 15:31:29,,84.6
786447,Lake Sprint,San Diego,CA,488.42,0.5,32.915911534801126,-117.10782403126359,Ride,1,2025-11-23 16:42:24,2025-11-23 16:42:24,161,161,2025-11-23 16:42:24,,89.5
789650,Under The Bridge Westbound,San Diego,CA,213.82,6.4,32.82415182329714,-117.07579141482711,MountainBikeRide,1,2025-11-30 09:00:27,2025-11-30 09:00:27,110,110,2025-11-30 09:00:27,,101.8
749396,Colina Dorada Dr Climb,San Diego,CA,912.43,9.6,32.81666208989918,-117.07381035201252,MountainBikeRide,1,2025-11-30 09:10:39,2025-11-30 09:10:39,708,708,2025-11-30 09:10:39,,144.3
5115862,"Warm up""s Over",San Diego,CA,445.4,10.2,32.819286,-117.071089,MountainBikeRide,1,2025-11-30 09:17:01,2025-11-30 09:17:01,332,332,2025-11-30 09:17:01,,145.6
4458415,Up and Over,San Diego,CA,703.3,-1.6,32.820163,-117.070017,MountainBikeRide,1,2025-11-30 09:18:34,2025-11-30 09:18:34,338,338,2025-11-30 09:18:34,,145.8
7833725,Warm up,San Diego,CA,320.7,7.2,32.825471,-117.07109,MountainBikeRide,1,2025-11-30 09:24:24,2025-11-30 09:24:24,235,235,2025-11-30 09:24:24,,140.8
7513492,Steep little bugger,San Diego,CA,80.3,14.7,32.830068,-117.069107,MountainBikeRide,1,2025-11-30 09:31:00,2025-11-30 09:31:00,177,177,2025-11-30 09:31:00,,139.0
7833741,Climbing the ridgeline towards e-ticket,San Diego,CA,1171.8,1.8,32.831185,-117.069686,MountainBikeRide,1,2025-11-30 09:34:25,2025-11-30 09:34:25,424,424,2025-11-30 09:34:25,,136.7
2651223,Get Your Fingers Off The Brakes!,San Diego,CA,790.06,-9.3,32.84164317883551,-117.0729371253401,MountainBikeRide,1,2025-11-30 09:45:09,2025-11-30 09:45:09,183,183,2025-11-30 09:45:09,,134.5
3564580,Snake Eyes,San Diego,CA,977.79,-12.1,32.842267798259854,-117.07400707527995,MountainBikeRide,1,2025-11-30 09:45:42,2025-11-30 09:45:42,267,267,2025-11-30 09:45:42,,126.8
20983646,Roller Coaster,,,338.2,-8.5,32.840524,-117.080646,MountainBikeRide,1,2025-11-30 09:48:54,2025-11-30 09:48:54,95,95,2025-11-30 09:48:54,,113.4
28946439,e-ticket queue,San Diego,California,2538.2,3.2,32.842683,-117.082774,MountainBikeRide,1,2025-11-30 09:50:33,2025-11-30 09:50:33,1173,1173,2025-11-30 09:50:33,,146.2
948539,Sandbags,San Diego,CA,695.693,5.8,32.84344065,-117.08087972,MountainBikeRide,1,2025-11-30 09:51:27,2025-11-30 09:51:27,386,386,2025-11-30 09:51:27,,151.4
6744212,2nd Wind,San Diego,CA,681.7,6.1,32.84668,-117.075012,MountainBikeRide,1,2025-11-30 09:57:57,2025-11-30 09:57:57,466,466,2025-11-30 09:57:57,,148.4
4699419,E-ticket starter kit to bottom of first uphill,San Diego,CA,336.0,-11.6,32.843344,-117.06805,MountainBikeRide,1,2025-11-30 10:13:46,2025-11-30 10:13:46,100,100,2025-11-30 10:13:46,,119.1
687326,E-Ticket Downhill,San Diego,CA,2052.1,-5.5,32.8432797,-117.0680185,MountainBikeRide,1,2025-11-30 10:13:48,2025-11-30 10:13:48,613,613,2025-11-30 10:13:48,,130.0
14102165,E-Ticket DH (upper half),San Diego,California,1063.2,-6.7,32.843124,-117.067809,MountainBikeRide,1,2025-11-30 10:13:58,2025-11-30 10:13:58,341,341,2025-11-30 10:13:58,,130.1
12130534,E-Ticket Down and Out,San Diego,California,2541.7,-2.5,32.843049,-117.067646,MountainBikeRide,1,2025-11-30 10:14:02,2025-11-30 10:14:02,1058,1058,2025-11-30 10:14:02,,139.1
6938207,E-Ticket Flow,San Diego,CA,606.9,-3.7,32.841738,-117.064362,MountainBikeRide,1,2025-11-30 10:17:20,2025-11-30 10:17:20,152,152,2025-11-30 10:17:20,,140.3
1216784,Lower E-Ticket,San Diego,CA,1345.89,-4.8,32.841121524748694,-117.0646009032428,MountainBikeRide,1,2025-11-30 10:17:59,2025-11-30 10:17:59,353,353,2025-11-30 10:17:59,,132.7
10873870,E-Ticket (Just the fire-road),San Diego,California,197.2,-6.3,32.837155,-117.062932,MountainBikeRide,1,2025-11-30 10:20:26,2025-11-30 10:20:26,57,57,2025-11-30 10:20:26,,125.4
2532691,Lower E-Ticket Singletrack,San Diego,CA,609.63,-6.0,32.83534317277372,-117.06354369409382,MountainBikeRide,1,2025-11-30 10:21:29,2025-11-30 10:21:29,143,143,2025-11-30 10:21:29,,127.3
789647,E-Ticket Climb Out,San Diego,CA,476.43,9.9,32.82969209365547,-117.06284229643643,MountainBikeRide,1,2025-11-30 10:24:50,2025-11-30 10:24:50,405,405,2025-11-30 10:24:50,,153.2
1177397,I always see a snake hill,San Diego,CA,389.734,8.1,32.82632100995039,-117.06734232850388,MountainBikeRide,1,2025-11-30 10:32:30,2025-11-30 10:32:30,259,259,2025-11-30 10:32:30,,150.9
7506172,Hidden Gold DH,San Diego,CA,297.2,-10.9,32.824157,-117.073033,MountainBikeRide,1,2025-11-30 10:40:27,2025-11-30 10:40:27,146,146,2025-11-30 10:40:27,,122.8
6701143,Don't FUGG up!,San Diego,CA,64.8,-21.9,32.823684,-117.075357,MountainBikeRide,1,2025-11-30 10:41:06,2025-11-30 10:41:06,127,127,2025-11-30 10:41:06,,121.0
789651,Under The Bridge Eastbound,San Diego,CA,186.7,10.4,32.82415081746876,-117.0757142174989,MountainBikeRide,1,2025-11-30 10:42:53,2025-11-30 10:42:53,201,201,2025-11-30 10:42:53,,139.4
8620456,Rach House crossing to PQ crossing (E->W),San Diego,California,1293.5,-0.6,32.937463,-117.135639,MountainBikeRide,1,2025-12-05 15:42:16,2025-12-05 15:42:16,223,223,2025-12-05 15:42:16,,145.2
11324907,Demaca Climb,San Diego,California,482.8,7.0,32.980633,-117.108421,MountainBikeRide,1,2025-12-11 13:26:15,2025-12-11 13:26:15,349,349,2025-12-11 13:26:15,,142.0
37321083,Ridge Wave Buzz,San Diego,California,1370.9,-0.6,32.980671,-117.104334,MountainBikeRide,1,2025-12-11 13:53:00,2025-12-11 13:53:00,436,436,2025-12-11 13:53:00,,148.2
11491970,Tasty Waves and a Cool Buzz,San Diego,California,650.2,-0.9,32.980509,-117.104402,MountainBikeRide,1,2025-12-11 13:53:06,2025-12-11 13:53:06,203,203,2025-12-11 13:53:06,,144.6
22719756,Roadrunner Loop,San Diego,California,1413.3,-0.0,32.976323,-117.105873,MountainBikeRide,1,2025-12-11 13:57:16,2025-12-11 13:57:16,396,396,2025-12-11 13:57:16,,155.4
41531671,Fast Times on Ridgemount High S,San Diego,California,610.6,0.6,32.976285,-117.105728,MountainBikeRide,1,2025-12-11 13:57:19,2025-12-11 13:57:19,171,171,2025-12-11 13:57:19,,154.7
11930770,Ridgemont Loop CW,San Diego,California,544.3,-0.4,32.972697,-117.106768,MountainBikeRide,1,2025-12-11 13:59:26,2025-12-11 13:59:26,138,138,2025-12-11 13:59:26,,160.4
11572433,Fast Times on Ridgemount High N,San Diego,California,633.9,-0.6,32.971099,-117.107006,MountainBikeRide,1,2025-12-11 14:00:13,2025-12-11 14:00:13,214,214,2025-12-11 14:00:13,,156.4
14337214,Another Singletrack Mind's wet dream segment,San Diego,California,1467.0,-7.3,32.976353,-117.1061,MountainBikeRide,1,2025-12-11 14:05:21,2025-12-11 14:05:21,491,491,2025-12-11 14:05:21,,141.1
14450014,You Put The Boom-Boom Into My Heart,San Diego,California,676.2,-9.9,32.976334,-117.106019,MountainBikeRide,1,2025-12-11 14:05:21,2025-12-11 14:05:21,190,190,2025-12-11 14:05:21,,133.9
32368419,Tunnel #4 Start to kink,San Diego,California,699.4,-5.7,32.947485,-117.163238,MountainBikeRide,1,2025-12-16 13:09:57,2025-12-16 13:09:57,160,160,2025-12-16 13:09:57,,151.7
12667641,Chi's Burger,San Diego,California,1227.0,2.4,32.955212,-117.169217,MountainBikeRide,1,2025-12-16 13:21:40,2025-12-16 13:21:40,673,673,2025-12-16 13:21:40,,145.7
19132600,Crazy Horse Singletrack,San Diego,California,302.8,-14.5,32.944785,-117.190947,MountainBikeRide,1,2025-12-21 09:34:05,2025-12-21 09:34:05,117,117,2025-12-21 09:34:05,,135.5
23685040,Just a lil dip,San Diego,California,507.6,1.1,32.942667,-117.19397,MountainBikeRide,1,2025-12-21 09:50:32,2025-12-21 09:50:32,143,143,2025-12-21 09:50:32,,151.1
3763360,DM Mesa/McGonigle Rnch R-Hand Sweeper ,San Diego,CA,919.028,4.4,32.942293575033545,-117.19219828024507,MountainBikeRide,1,2025-12-21 09:51:02,2025-12-21 09:51:02,384,384,2025-12-21 09:51:02,,149.3
20999646,Mcgonigle Little Climb,San Diego,California,326.2,4.5,32.942219,-117.185848,MountainBikeRide,1,2025-12-21 09:54:52,2025-12-21 09:54:52,160,160,2025-12-21 09:54:52,,149.5
14013486,Sprint to Ragweed,,,473.4,3.6,32.948784,-117.138978,Run,1,2025-12-27 09:03:30,2025-12-27 09:03:30,182,182,2025-12-27 09:03:30,,154.9
40802228,Black Mountain Just The Tip,San Diego,California,608.7,7.1,32.947391,-117.130092,Run,1,2025-12-27 09:08:50,2025-12-27 09:08:50,263,263,2025-12-27 09:08:50,,157.8
3350488,BlackToDelSur,San Diego,CA,2307.13,-2.4,32.953076,-117.130343,Run,1,2025-12-27 09:13:24,2025-12-27 09:13:24,737,737,2025-12-27 09:13:24,,152.8
20057929,Black Mtn 4.5% Downhilll 800 Repeats,,,825.3,-4.6,32.952956,-117.132387,Run,1,2025-12-27 09:14:20,2025-12-27 09:14:20,241,241,2025-12-27 09:14:20,,147.7
40802238,Bridge to 56,San Diego,California,533.8,0.8,32.953043,-117.141985,Run,1,2025-12-27 09:18:43,2025-12-27 09:18:43,162,162,2025-12-27 09:18:43,,153.3
1554431,get over the bridge hill ,San Diego,CA,177.382,4.2,32.954535520690854,-117.1470620939611,Run,1,2025-12-27 09:21:21,2025-12-27 09:21:21,54,54,2025-12-27 09:21:21,,155.2
11473803,Fish Tale,San Diego,California,653.8,0.8,32.976452,-117.105867,MountainBikeRide,1,2025-12-29 12:04:07,2025-12-29 12:04:07,199,199,2025-12-29 12:04:07,,151.1
11443905,Wing on over to Lugnut,San Diego,California,1910.3,-0.4,32.985392,-117.100468,MountainBikeRide,1,2025-12-29 12:19:29,2025-12-29 12:19:29,943,943,2025-12-29 12:19:29,,143.2
11324931,Demaca Drop,San Diego,California,498.2,-6.7,32.980728,-117.104397,MountainBikeRide,1,2025-12-29 12:28:24,2025-12-29 12:28:24,106,106,2025-12-29 12:28:24,,126.1
6390201,Carmel Mission to Camarena,San Diego,CA,453.1,5.2,32.947815,-117.221381,Run,1,2026-01-01 12:28:26,2026-01-01 12:28:26,173,173,2026-01-01 12:28:26,,150.3
3385367,56 Bike Trail Run,San Diego,CA,2517.13,-0.8,32.9578831,-117.152954,Run,1,2026-01-04 08:35:44,2026-01-04 08:35:44,820,820,2026-01-04 08:35:44,,151.5
6693536,Camino Del Sur DH,San Diego,CA,1280.3,-2.5,32.960556,-117.15662,Run,1,2026-01-04 08:38:32,2026-01-04 08:38:32,387,387,2026-01-04 08:38:32,,149.1
36115660,del sur climb on bridge,San Diego,California,256.0,3.9,32.96426,-117.163923,Run,1,2026-01-04 08:56:26,2026-01-04 08:56:26,99,99,2026-01-04 08:56:26,,160.6
852568,Torrey Santa Fe Rd Climb,San Diego,CA,784.871,5.4,32.96378,-117.1630785,Run,1,2026-01-04 08:57:03,2026-01-04 08:57:03,302,302,2026-01-04 08:57:03,,160.3
11742932,Lusardi Loop,San Diego,California,2336.7,-0.0,32.990076,-117.132378,MountainBikeRide,1,2026-01-06 14:38:30,2026-01-06 14:38:30,1451,1451,2026-01-06 14:38:30,,115.7
31517069,Knoll whole pull,San Diego,California,1127.6,-5.1,32.987793,-117.135429,MountainBikeRide,1,2026-01-06 14:44:49,2026-01-06 14:44:49,754,754,2026-01-06 14:44:49,,121.9
41643258,Upper Black Widow ,San Diego,California,747.0,-9.3,32.979789,-117.116531,MountainBikeRide,1,2026-01-08 13:43:11,2026-01-08 13:43:11,375,375,2026-01-08 13:43:11,,138.0
6433215,Scarface and switches to Laurentian,San Diego,CA,940.4,-16.8,32.979813,-117.116643,MountainBikeRide,1,2026-01-08 13:43:46,2026-01-08 13:43:46,530,530,2026-01-08 13:43:46,,137.0
37160685,Widow Low Flow,San Diego,California,562.9,-11.4,32.978413,-117.120241,MountainBikeRide,1,2026-01-08 13:50:05,2026-01-08 13:50:05,183,183,2026-01-08 13:50:05,,134.2
1181755,My little Pony,San Diego,CA,160.504,13.8,32.973523,-117.119901,MountainBikeRide,1,2026-01-08 13:57:23,2026-01-08 13:57:23,211,211,2026-01-08 13:57:23,,140.7
4175787,Millenium Park - Bottom Ring - CCW,Boston,MA,2200.4,0.1,42.281539,-71.177288,Run,1,2026-01-11 09:24:06,2026-01-11 09:24:06,692,692,2026-01-11 09:24:06,,157.2
